Row ID,Month,Calendar Year,Fiscal Year,Month Date,Route,Riders
458,Apr,2015,FY14-15,04/01/2015,Buzz,"7,782"
459,Apr,2015,FY14-15,04/01/2015,Main St Link,"30,954"
460,May,2015,FY14-15,05/01/2015,104,"21,207"
461,May,2015,FY14-15,05/01/2015,108,"2,935"
462,May,2015,FY14-15,05/01/2015,112,"32,397"
463,May,2015,FY14-15,05/01/2015,120,"7,531"
464,May,2015,FY14-15,05/01/2015,128,"7,756"
465,May,2015,FY14-15,05/01/2015,136,"10,942"
466,May,2015,FY14-15,05/01/2015,156,"2,052"
467,May,2015,FY14-15,05/01/2015,184,"12,174"
468,May,2015,FY14-15,05/01/2015,30,"37,508"
469,May,2015,FY14-15,05/01/2015,40,"46,976"
470,May,2015,FY14-15,05/01/2015,45,"37,954"
471,May,2015,FY14-15,05/01/2015,531,"1,108"
472,May,2015,FY14-15,05/01/2015,533,"4,103"
473,May,2015,FY14-15,05/01/2015,535,"2,794"
474,May,2015,FY14-15,05/01/2015,541,969
475,May,2015,FY14-15,05/01/2015,61,"66,192"
476,May,2015,FY14-15,05/01/2015,77,"3,175"
477,May,2015,FY14-15,05/01/2015,96,"41,554"
478,May,2015,FY14-15,05/01/2015,AZ Ave Link,"19,747"
479,May,2015,FY14-15,05/01/2015,Buzz,"6,654"
480,May,2015,FY14-15,05/01/2015,Main St Link,"28,658"
481,Jun,2015,FY14-15,06/01/2015,104,"18,386"
482,Jun,2015,FY14-15,06/01/2015,108,"3,430"
483,Jun,2015,FY14-15,06/01/2015,112,"30,573"
484,Jun,2015,FY14-15,06/01/2015,120,"7,541"
485,Jun,2015,FY14-15,06/01/2015,128,"7,778"
486,Jun,2015,FY14-15,06/01/2015,136,"11,063"
487,Jun,2015,FY14-15,06/01/2015,156,"1,181"
488,Jun,2015,FY14-15,06/01/2015,184,"10,407"
489,Jun,2015,FY14-15,06/01/2015,30,"36,877"
490,Jun,2015,FY14-15,06/01/2015,40,"43,750"
491,Jun,2015,FY14-15,06/01/2015,45,"36,257"
492,Jun,2015,FY14-15,06/01/2015,531,910
493,Jun,2015,FY14-15,06/01/2015,533,"4,771"
494,Jun,2015,FY14-15,06/01/2015,535,"3,027"
495,Jun,2015,FY14-15,06/01/2015,541,"1,030"
496,Jun,2015,FY14-15,06/01/2015,61,"57,503"
497,Jun,2015,FY14-15,06/01/2015,77,"2,653"
498,Jun,2015,FY14-15,06/01/2015,96,"38,004"
499,Jun,2015,FY14-15,06/01/2015,AZ Ave Link,"18,290"
500,Jun,2015,FY14-15,06/01/2015,Buzz,"5,212"
501,Jun,2015,FY14-15,06/01/2015,Main St Link,"29,214"
502,Jul,2015,FY15-16,07/01/2015,104,"19,189"
503,Jul,2015,FY15-16,07/01/2015,108,"3,809"
504,Jul,2015,FY15-16,07/01/2015,112,"29,120"
505,Jul,2015,FY15-16,07/01/2015,120,"6,864"
506,Jul,2015,FY15-16,07/01/2015,128,"7,678"
507,Jul,2015,FY15-16,07/01/2015,136,"10,516"
508,Jul,2015,FY15-16,07/01/2015,156,"1,587"
509,Jul,2015,FY15-16,07/01/2015,184,"11,126"
510,Jul,2015,FY15-16,07/01/2015,30,"35,020"
511,Jul,2015,FY15-16,07/01/2015,40,"46,369"
512,Jul,2015,FY15-16,07/01/2015,45,"37,037"
513,Jul,2015,FY15-16,07/01/2015,531,"1,031"
514,Jul,2015,FY15-16,07/01/2015,533,"4,980"
515,Jul,2015,FY15-16,07/01/2015,535,"3,289"
516,Jul,2015,FY15-16,07/01/2015,541,"1,176"
517,Jul,2015,FY15-16,07/01/2015,61,"55,294"
518,Jul,2015,FY15-16,07/01/2015,77,"2,510"
519,Jul,2015,FY15-16,07/01/2015,96,"38,036"
520,Jul,2015,FY15-16,07/01/2015,AZ Ave Link,"18,532"
521,Jul,2015,FY15-16,07/01/2015,Buzz,"6,578"
522,Jul,2015,FY15-16,07/01/2015,Main St Link,"29,715"
523,Aug,2015,FY15-16,08/01/2015,104,"20,243"
524,Aug,2015,FY15-16,08/01/2015,108,"3,525"
525,Aug,2015,FY15-16,08/01/2015,112,"32,974"
526,Aug,2015,FY15-16,08/01/2015,120,"7,935"
527,Aug,2015,FY15-16,08/01/2015,128,"8,060"
528,Aug,2015,FY15-16,08/01/2015,136,"12,111"
529,Aug,2015,FY15-16,08/01/2015,156,"1,792"
530,Aug,2015,FY15-16,08/01/2015,184,"12,864"
531,Aug,2015,FY15-16,08/01/2015,30,"37,363"
532,Aug,2015,FY15-16,08/01/2015,40,"47,471"
533,Aug,2015,FY15-16,08/01/2015,45,"38,865"
534,Aug,2015,FY15-16,08/01/2015,531,"1,049"
535,Aug,2015,FY15-16,08/01/2015,533,"4,162"
536,Aug,2015,FY15-16,08/01/2015,535,"3,647"
537,Aug,2015,FY15-16,08/01/2015,541,"1,171"
538,Aug,2015,FY15-16,08/01/2015,61,"62,513"
539,Aug,2015,FY15-16,08/01/2015,77,"2,977"
540,Aug,2015,FY15-16,08/01/2015,96,"41,117"
541,Aug,2015,FY15-16,08/01/2015,AZ Ave Link,"16,023"
542,Aug,2015,FY15-16,08/01/2015,Buzz,"9,049"
543,Aug,2015,FY15-16,08/01/2015,Main St Link,"25,982"
544,Sep,2015,FY15-16,09/01/2015,104,"23,723"
545,Sep,2015,FY15-16,09/01/2015,108,"3,359"
546,Sep,2015,FY15-16,09/01/2015,112,"36,801"
547,Sep,2015,FY15-16,09/01/2015,120,"9,417"
548,Sep,2015,FY15-16,09/01/2015,128,"8,659"
549,Sep,2015,FY15-16,09/01/2015,136,"13,658"
550,Sep,2015,FY15-16,09/01/2015,156,"1,554"
551,Sep,2015,FY15-16,09/01/2015,184,"12,882"
552,Sep,2015,FY15-16,09/01/2015,30,"35,643"
553,Sep,2015,FY15-16,09/01/2015,40,"41,547"
554,Sep,2015,FY15-16,09/01/2015,45,"32,980"
555,Sep,2015,FY15-16,09/01/2015,531,"1,063"
556,Sep,2015,FY15-16,09/01/2015,533,"4,644"
557,Sep,2015,FY15-16,09/01/2015,535,"3,602"
558,Sep,2015,FY15-16,09/01/2015,541,"1,139"
559,Sep,2015,FY15-16,09/01/2015,61,"70,458"
560,Sep,2015,FY15-16,09/01/2015,77,"2,674"
561,Sep,2015,FY15-16,09/01/2015,96,"47,948"
562,Sep,2015,FY15-16,09/01/2015,AZ Ave Link,"10,488"
563,Sep,2015,FY15-16,09/01/2015,Buzz,"9,872"
564,Sep,2015,FY15-16,09/01/2015,Main St Link,"18,461"
565,Oct,2015,FY15-16,10/01/2015,104,"22,120"
566,Oct,2015,FY15-16,10/01/2015,108,"2,691"
567,Oct,2015,FY15-16,10/01/2015,112,"39,989"
568,Oct,2015,FY15-16,10/01/2015,120,"9,389"
569,Oct,2015,FY15-16,10/01/2015,128,"9,214"
570,Oct,2015,FY15-16,10/01/2015,136,"13,138"
571,Oct,2015,FY15-16,10/01/2015,156,"1,763"
572,Oct,2015,FY15-16,10/01/2015,184,"13,700"
573,Oct,2015,FY15-16,10/01/2015,30,"36,883"
574,Oct,2015,FY15-16,10/01/2015,40,"42,653"
575,Oct,2015,FY15-16,10/01/2015,45,"37,054"
576,Oct,2015,FY15-16,10/01/2015,531,"1,171"
577,Oct,2015,FY15-16,10/01/2015,533,"4,336"
578,Oct,2015,FY15-16,10/01/2015,535,"3,320"
579,Oct,2015,FY15-16,10/01/2015,541,"1,061"
580,Oct,2015,FY15-16,10/01/2015,61,"70,719"
581,Oct,2015,FY15-16,10/01/2015,77,"2,722"
582,Oct,2015,FY15-16,10/01/2015,96,"48,731"
583,Oct,2015,FY15-16,10/01/2015,AZ Ave Link,"10,524"
584,Oct,2015,FY15-16,10/01/2015,Buzz,"10,116"
585,Oct,2015,FY15-16,10/01/2015,Main St Link,"19,341"
586,Nov,2015,FY15-16,11/01/2015,104,"15,530"
587,Nov,2015,FY15-16,11/01/2015,108,"2,126"
588,Nov,2015,FY15-16,11/01/2015,112,"38,434"
589,Nov,2015,FY15-16,11/01/2015,120,"8,348"
590,Nov,2015,FY15-16,11/01/2015,128,"7,699"
591,Nov,2015,FY15-16,11/01/2015,136,"10,215"
592,Nov,2015,FY15-16,11/01/2015,156,"1,235"
593,Nov,2015,FY15-16,11/01/2015,184,"11,992"
594,Nov,2015,FY15-16,11/01/2015,30,"30,540"
595,Nov,2015,FY15-16,11/01/2015,40,"39,029"
596,Nov,2015,FY15-16,11/01/2015,45,"29,540"
597,Nov,2015,FY15-16,11/01/2015,531,936
598,Nov,2015,FY15-16,11/01/2015,533,"3,287"
599,Nov,2015,FY15-16,11/01/2015,535,"2,745"
600,Nov,2015,FY15-16,11/01/2015,541,"1,002"
601,Nov,2015,FY15-16,11/01/2015,61,"65,092"
602,Nov,2015,FY15-16,11/01/2015,77,"3,100"
603,Nov,2015,FY15-16,11/01/2015,96,"41,137"
604,Nov,2015,FY15-16,11/01/2015,AZ Ave Link,"10,092"
605,Nov,2015,FY15-16,11/01/2015,Buzz,"7,758"
606,Nov,2015,FY15-16,11/01/2015,Main St Link,"14,322"
607,Dec,2015,FY15-16,12/01/2015,104,"17,043"
608,Dec,2015,FY15-16,12/01/2015,108,"2,533"
609,Dec,2015,FY15-16,12/01/2015,112,"41,375"
610,Dec,2015,FY15-16,12/01/2015,120,"9,055"
611,Dec,2015,FY15-16,12/01/2015,128,"8,423"
612,Dec,2015,FY15-16,12/01/2015,136,"11,428"
613,Dec,2015,FY15-16,12/01/2015,156,976
614,Dec,2015,FY15-16,12/01/2015,184,"12,169"
615,Dec,2015,FY15-16,12/01/2015,30,"32,380"
616,Dec,2015,FY15-16,12/01/2015,40,"40,568"
617,Dec,2015,FY15-16,12/01/2015,45,"31,534"
618,Dec,2015,FY15-16,12/01/2015,531,"1,021"
619,Dec,2015,FY15-16,12/01/2015,533,"3,538"
620,Dec,2015,FY15-16,12/01/2015,535,"2,892"
621,Dec,2015,FY15-16,12/01/2015,541,"1,028"
622,Dec,2015,FY15-16,12/01/2015,61,"62,527"
623,Dec,2015,FY15-16,12/01/2015,77,"3,268"
624,Dec,2015,FY15-16,12/01/2015,96,"40,000"
625,Dec,2015,FY15-16,12/01/2015,AZ Ave Link,"9,611"
626,Dec,2015,FY15-16,12/01/2015,Buzz,"10,116"
627,Dec,2015,FY15-16,12/01/2015,Main St Link,"16,062"
628,Jan,2016,FY15-16,01/01/2016,104,"15,186"
629,Jan,2016,FY15-16,01/01/2016,108,"2,669"
630,Jan,2016,FY15-16,01/01/2016,112,"39,662"
631,Jan,2016,FY15-16,01/01/2016,120,"8,250"
632,Jan,2016,FY15-16,01/01/2016,128,"7,633"
633,Jan,2016,FY15-16,01/01/2016,136,"10,450"
634,Jan,2016,FY15-16,01/01/2016,156,"1,310"
635,Jan,2016,FY15-16,01/01/2016,184,"10,636"
636,Jan,2016,FY15-16,01/01/2016,30,"29,595"
637,Jan,2016,FY15-16,01/01/2016,40,"39,264"
638,Jan,2016,FY15-16,01/01/2016,45,"30,945"
639,Jan,2016,FY15-16,01/01/2016,531,"1,120"
640,Jan,2016,FY15-16,01/01/2016,533,"3,489"
641,Jan,2016,FY15-16,01/01/2016,535,"2,971"
642,Jan,2016,FY15-16,01/01/2016,541,"1,106"
643,Jan,2016,FY15-16,01/01/2016,61,"64,132"
644,Jan,2016,FY15-16,01/01/2016,77,"2,361"
645,Jan,2016,FY15-16,01/01/2016,96,"39,468"
646,Jan,2016,FY15-16,01/01/2016,AZ Ave Link,"9,565"
647,Jan,2016,FY15-16,01/01/2016,Buzz,"8,878"
648,Jan,2016,FY15-16,01/01/2016,Main St Link,"14,682"
649,Feb,2016,FY15-16,02/01/2016,104,"16,469"
650,Feb,2016,FY15-16,02/01/2016,108,"2,559"
651,Feb,2016,FY15-16,02/01/2016,112,"38,555"
652,Feb,2016,FY15-16,02/01/2016,120,"8,794"
653,Feb,2016,FY15-16,02/01/2016,128,"8,334"
654,Feb,2016,FY15-16,02/01/2016,136,"12,558"
655,Feb,2016,FY15-16,02/01/2016,156,"1,080"
656,Feb,2016,FY15-16,02/01/2016,184,"11,870"
657,Feb,2016,FY15-16,02/01/2016,30,"30,339"
658,Feb,2016,FY15-16,02/01/2016,40,"40,342"
659,Feb,2016,FY15-16,02/01/2016,45,"32,547"
660,Feb,2016,FY15-16,02/01/2016,531,"1,106"
661,Feb,2016,FY15-16,02/01/2016,533,"3,917"
662,Feb,2016,FY15-16,02/01/2016,535,"2,995"
663,Feb,2016,FY15-16,02/01/2016,541,"1,149"
664,Feb,2016,FY15-16,02/01/2016,61,"66,706"
665,Feb,2016,FY15-16,02/01/2016,77,"3,312"
666,Feb,2016,FY15-16,02/01/2016,96,"41,320"
667,Feb,2016,FY15-16,02/01/2016,AZ Ave Link,"9,308"
668,Feb,2016,FY15-16,02/01/2016,Buzz,"9,514"
669,Feb,2016,FY15-16,02/01/2016,Main St Link,"16,121"
670,Mar,2016,FY15-16,03/01/2016,104,"18,137"
671,Mar,2016,FY15-16,03/01/2016,108,"2,675"
672,Mar,2016,FY15-16,03/01/2016,112,"39,964"
673,Mar,2016,FY15-16,03/01/2016,120,"9,655"
674,Mar,2016,FY15-16,03/01/2016,128,"8,677"
675,Mar,2016,FY15-16,03/01/2016,136,"12,673"
676,Mar,2016,FY15-16,03/01/2016,156,"1,068"
677,Mar,2016,FY15-16,03/01/2016,184,"12,364"
678,Mar,2016,FY15-16,03/01/2016,30,"33,783"
679,Mar,2016,FY15-16,03/01/2016,40,"37,688"
680,Mar,2016,FY15-16,03/01/2016,45,"35,078"
681,Mar,2016,FY15-16,03/01/2016,531,"1,328"
682,Mar,2016,FY15-16,03/01/2016,533,"4,198"
683,Mar,2016,FY15-16,03/01/2016,535,"3,401"
684,Mar,2016,FY15-16,03/01/2016,541,"1,221"
685,Mar,2016,FY15-16,03/01/2016,61,"65,654"
686,Mar,2016,FY15-16,03/01/2016,77,"2,356"
687,Mar,2016,FY15-16,03/01/2016,96,"40,084"
688,Mar,2016,FY15-16,03/01/2016,AZ Ave Link,"10,919"
689,Mar,2016,FY15-16,03/01/2016,Buzz,"10,725"
690,Mar,2016,FY15-16,03/01/2016,Main St Link,"17,842"
691,Apr,2016,FY15-16,04/01/2016,104,"17,140"
692,Apr,2016,FY15-16,04/01/2016,108,"3,238"
693,Apr,2016,FY15-16,04/01/2016,112,"38,134"
694,Apr,2016,FY15-16,04/01/2016,120,"9,302"
695,Apr,2016,FY15-16,04/01/2016,128,"8,011"
696,Apr,2016,FY15-16,04/01/2016,136,"12,042"
697,Apr,2016,FY15-16,04/01/2016,156,"1,523"
698,Apr,2016,FY15-16,04/01/2016,184,"11,268"
699,Apr,2016,FY15-16,04/01/2016,30,"32,020"
700,Apr,2016,FY15-16,04/01/2016,40,"36,966"
701,Apr,2016,FY15-16,04/01/2016,45,"33,340"
702,Apr,2016,FY15-16,04/01/2016,531,"1,366"
703,Apr,2016,FY15-16,04/01/2016,533,"3,621"
704,Apr,2016,FY15-16,04/01/2016,535,"3,045"
705,Apr,2016,FY15-16,04/01/2016,541,"1,109"
706,Apr,2016,FY15-16,04/01/2016,61,"61,972"
707,Apr,2016,FY15-16,04/01/2016,77,"2,864"
708,Apr,2016,FY15-16,04/01/2016,96,"38,496"
709,Apr,2016,FY15-16,04/01/2016,AZ Ave Link,"8,994"
710,Apr,2016,FY15-16,04/01/2016,Buzz,"10,435"
711,Apr,2016,FY15-16,04/01/2016,Main St Link,"16,067"
712,May,2016,FY15-16,05/01/2016,104,"17,252"
713,May,2016,FY15-16,05/01/2016,108,"3,095"
714,May,2016,FY15-16,05/01/2016,112,"37,840"
715,May,2016,FY15-16,05/01/2016,120,"8,806"
716,May,2016,FY15-16,05/01/2016,128,"7,449"
717,May,2016,FY15-16,05/01/2016,136,"11,884"
718,May,2016,FY15-16,05/01/2016,156,"1,937"
719,May,2016,FY15-16,05/01/2016,184,"14,000"
720,May,2016,FY15-16,05/01/2016,30,"27,227"
721,May,2016,FY15-16,05/01/2016,40,"36,929"
722,May,2016,FY15-16,05/01/2016,45,"32,815"
723,May,2016,FY15-16,05/01/2016,531,"1,407"
724,May,2016,FY15-16,05/01/2016,533,"3,380"
725,May,2016,FY15-16,05/01/2016,535,"2,591"
726,May,2016,FY15-16,05/01/2016,541,"1,055"
727,May,2016,FY15-16,05/01/2016,61,"56,958"
728,May,2016,FY15-16,05/01/2016,77,"3,591"
729,May,2016,FY15-16,05/01/2016,96,"36,424"
730,May,2016,FY15-16,05/01/2016,AZ Ave Link,"8,821"
731,May,2016,FY15-16,05/01/2016,Buzz,"9,669"
732,May,2016,FY15-16,05/01/2016,Main St Link,"16,256"
733,Jun,2016,FY15-16,06/01/2016,104,"15,911"
734,Jun,2016,FY15-16,06/01/2016,108,"2,149"
735,Jun,2016,FY15-16,06/01/2016,112,"33,652"
736,Jun,2016,FY15-16,06/01/2016,120,"8,297"
737,Jun,2016,FY15-16,06/01/2016,128,"6,910"
738,Jun,2016,FY15-16,06/01/2016,136,"10,253"
739,Jun,2016,FY15-16,06/01/2016,156,"2,640"
740,Jun,2016,FY15-16,06/01/2016,184,"11,278"
741,Jun,2016,FY15-16,06/01/2016,30,"26,136"
742,Jun,2016,FY15-16,06/01/2016,40,"35,169"
743,Jun,2016,FY15-16,06/01/2016,45,"30,853"
744,Jun,2016,FY15-16,06/01/2016,531,"1,575"
745,Jun,2016,FY15-16,06/01/2016,533,"3,777"
746,Jun,2016,FY15-16,06/01/2016,535,"2,898"
747,Jun,2016,FY15-16,06/01/2016,541,"1,098"
748,Jun,2016,FY15-16,06/01/2016,61,"49,465"
749,Jun,2016,FY15-16,06/01/2016,77,"3,059"
750,Jun,2016,FY15-16,06/01/2016,96,"32,695"
751,Jun,2016,FY15-16,06/01/2016,AZ Ave Link,"9,078"
752,Jun,2016,FY15-16,06/01/2016,Buzz,"6,587"
753,Jun,2016,FY15-16,06/01/2016,Main St Link,"15,778"
754,Jul,2016,FY16-17,07/01/2016,104,"14,047"
755,Jul,2016,FY16-17,07/01/2016,108,"2,476"
756,Jul,2016,FY16-17,07/01/2016,112,"34,624"
757,Jul,2016,FY16-17,07/01/2016,120,"8,512"
758,Jul,2016,FY16-17,07/01/2016,128,"6,550"
759,Jul,2016,FY16-17,07/01/2016,136,"9,658"
760,Jul,2016,FY16-17,07/01/2016,156,"1,342"
761,Jul,2016,FY16-17,07/01/2016,184,"11,317"
762,Jul,2016,FY16-17,07/01/2016,30,"24,536"
763,Jul,2016,FY16-17,07/01/2016,40,"35,646"
764,Jul,2016,FY16-17,07/01/2016,45,"28,810"
765,Jul,2016,FY16-17,07/01/2016,531,"1,278"
766,Jul,2016,FY16-17,07/01/2016,533,"3,136"
767,Jul,2016,FY16-17,07/01/2016,535,"2,727"
768,Jul,2016,FY16-17,07/01/2016,541,993
769,Jul,2016,FY16-17,07/01/2016,61,"44,500"
770,Jul,2016,FY16-17,07/01/2016,77,"2,635"
771,Jul,2016,FY16-17,07/01/2016,96,"30,279"
772,Jul,2016,FY16-17,07/01/2016,AZ Ave Link,"8,213"
773,Jul,2016,FY16-17,07/01/2016,Buzz,"7,009"
774,Jul,2016,FY16-17,07/01/2016,Main St Link,"14,204"
775,Aug,2016,FY16-17,08/01/2016,104,"15,222"
776,Aug,2016,FY16-17,08/01/2016,108,"3,484"
777,Aug,2016,FY16-17,08/01/2016,112,"40,936"
778,Aug,2016,FY16-17,08/01/2016,120,"9,536"
779,Aug,2016,FY16-17,08/01/2016,128,"8,120"
780,Aug,2016,FY16-17,08/01/2016,136,"12,328"
781,Aug,2016,FY16-17,08/01/2016,156,"2,036"
782,Aug,2016,FY16-17,08/01/2016,184,"12,221"
783,Aug,2016,FY16-17,08/01/2016,30,"30,670"
784,Aug,2016,FY16-17,08/01/2016,40,"38,557"
785,Aug,2016,FY16-17,08/01/2016,45,"33,438"
786,Aug,2016,FY16-17,08/01/2016,531,"1,430"
787,Aug,2016,FY16-17,08/01/2016,533,"3,638"
788,Aug,2016,FY16-17,08/01/2016,535,"3,444"
789,Aug,2016,FY16-17,08/01/2016,541,"1,197"
790,Aug,2016,FY16-17,08/01/2016,61,"59,604"
791,Aug,2016,FY16-17,08/01/2016,77,"2,456"
792,Aug,2016,FY16-17,08/01/2016,96,"38,499"
793,Aug,2016,FY16-17,08/01/2016,AZ Ave Link,"9,743"
794,Aug,2016,FY16-17,08/01/2016,Buzz,"10,841"
795,Aug,2016,FY16-17,08/01/2016,Main St Link,"15,826"
796,Sep,2016,FY16-17,09/01/2016,104,"14,358"
797,Sep,2016,FY16-17,09/01/2016,108,"2,796"
798,Sep,2016,FY16-17,09/01/2016,112,"38,049"
799,Sep,2016,FY16-17,09/01/2016,120,"8,815"
800,Sep,2016,FY16-17,09/01/2016,128,"8,069"
801,Sep,2016,FY16-17,09/01/2016,136,"11,982"
802,Sep,2016,FY16-17,09/01/2016,156,"1,747"
803,Sep,2016,FY16-17,09/01/2016,184,"12,416"
804,Sep,2016,FY16-17,09/01/2016,30,"29,286"
805,Sep,2016,FY16-17,09/01/2016,40,"39,024"
806,Sep,2016,FY16-17,09/01/2016,45,"31,327"
807,Sep,2016,FY16-17,09/01/2016,531,"1,364"
808,Sep,2016,FY16-17,09/01/2016,533,"3,225"
809,Sep,2016,FY16-17,09/01/2016,535,"3,354"
810,Sep,2016,FY16-17,09/01/2016,541,"1,152"
811,Sep,2016,FY16-17,09/01/2016,61,"61,766"
812,Sep,2016,FY16-17,09/01/2016,77,"2,492"
813,Sep,2016,FY16-17,09/01/2016,96,"40,623"
814,Sep,2016,FY16-17,09/01/2016,AZ Ave Link,"7,678"
815,Sep,2016,FY16-17,09/01/2016,Buzz,"11,947"
816,Sep,2016,FY16-17,09/01/2016,Main St Link,"14,517"
817,Oct,2016,FY16-17,10/01/2016,104,"15,068"
818,Oct,2016,FY16-17,10/01/2016,108,"3,656"
819,Oct,2016,FY16-17,10/01/2016,112,"42,928"
820,Oct,2016,FY16-17,10/01/2016,120,"9,097"
821,Oct,2016,FY16-17,10/01/2016,128,"8,522"
822,Oct,2016,FY16-17,10/01/2016,136,"12,172"
823,Oct,2016,FY16-17,10/01/2016,156,"1,513"
824,Oct,2016,FY16-17,10/01/2016,184,"11,771"
825,Oct,2016,FY16-17,10/01/2016,30,"30,405"
826,Oct,2016,FY16-17,10/01/2016,40,"45,779"
827,Oct,2016,FY16-17,10/01/2016,45,"31,705"
828,Oct,2016,FY16-17,10/01/2016,531,"1,356"
829,Oct,2016,FY16-17,10/01/2016,533,"3,253"
830,Oct,2016,FY16-17,10/01/2016,535,"3,145"
831,Oct,2016,FY16-17,10/01/2016,541,"1,022"
832,Oct,2016,FY16-17,10/01/2016,61,"63,822"
833,Oct,2016,FY16-17,10/01/2016,77,"2,055"
834,Oct,2016,FY16-17,10/01/2016,96,"40,171"
835,Oct,2016,FY16-17,10/01/2016,AZ Ave Link,"5,849"
836,Oct,2016,FY16-17,10/01/2016,Buzz,"11,102"
837,Oct,2016,FY16-17,10/01/2016,Main St Link,"12,041"
838,Nov,2016,FY16-17,11/01/2016,104,"14,719"
839,Nov,2016,FY16-17,11/01/2016,108,"3,449"
840,Nov,2016,FY16-17,11/01/2016,112,"49,099"
841,Nov,2016,FY16-17,11/01/2016,120,"8,211"
842,Nov,2016,FY16-17,11/01/2016,128,"7,445"
843,Nov,2016,FY16-17,11/01/2016,136,"11,450"
844,Nov,2016,FY16-17,11/01/2016,156,"1,392"
845,Nov,2016,FY16-17,11/01/2016,184,"10,187"
846,Nov,2016,FY16-17,11/01/2016,30,"28,272"
847,Nov,2016,FY16-17,11/01/2016,40,"56,139"
848,Nov,2016,FY16-17,11/01/2016,45,"28,897"
849,Nov,2016,FY16-17,11/01/2016,531,"1,263"
850,Nov,2016,FY16-17,11/01/2016,533,"3,506"
851,Nov,2016,FY16-17,11/01/2016,535,"2,937"
852,Nov,2016,FY16-17,11/01/2016,541,885
853,Nov,2016,FY16-17,11/01/2016,61,"58,969"
854,Nov,2016,FY16-17,11/01/2016,77,"1,937"
855,Nov,2016,FY16-17,11/01/2016,96,"38,177"
856,Nov,2016,FY16-17,11/01/2016,Buzz,"11,234"
857,Dec,2016,FY16-17,12/01/2016,104,"14,147"
858,Dec,2016,FY16-17,12/01/2016,108,"3,595"
859,Dec,2016,FY16-17,12/01/2016,112,"47,547"
860,Dec,2016,FY16-17,12/01/2016,120,"8,722"
861,Dec,2016,FY16-17,12/01/2016,128,"7,183"
862,Dec,2016,FY16-17,12/01/2016,136,"11,131"
863,Dec,2016,FY16-17,12/01/2016,156,"1,250"
864,Dec,2016,FY16-17,12/01/2016,184,"10,468"
865,Dec,2016,FY16-17,12/01/2016,30,"28,010"
866,Dec,2016,FY16-17,12/01/2016,40,"55,929"
867,Dec,2016,FY16-17,12/01/2016,45,"29,993"
868,Dec,2016,FY16-17,12/01/2016,531,"1,117"
869,Dec,2016,FY16-17,12/01/2016,533,"3,853"
870,Dec,2016,FY16-17,12/01/2016,535,"2,599"
871,Dec,2016,FY16-17,12/01/2016,541,837
872,Dec,2016,FY16-17,12/01/2016,61,"55,397"
873,Dec,2016,FY16-17,12/01/2016,77,"1,991"
874,Dec,2016,FY16-17,12/01/2016,96,"36,313"
875,Dec,2016,FY16-17,12/01/2016,Buzz,"10,906"
876,Jan,2017,FY16-17,01/01/2017,104,"13,721"
877,Jan,2017,FY16-17,01/01/2017,108,"3,122"
878,Jan,2017,FY16-17,01/01/2017,112,"50,739"
879,Jan,2017,FY16-17,01/01/2017,120,"8,515"
880,Jan,2017,FY16-17,01/01/2017,128,"7,418"
881,Jan,2017,FY16-17,01/01/2017,136,"10,448"
882,Jan,2017,FY16-17,01/01/2017,156,"1,518"
883,Jan,2017,FY16-17,01/01/2017,184,"10,879"
884,Jan,2017,FY16-17,01/01/2017,30,"27,079"
885,Jan,2017,FY16-17,01/01/2017,40,"56,537"
886,Jan,2017,FY16-17,01/01/2017,45,"27,797"
887,Jan,2017,FY16-17,01/01/2017,531,"1,310"
888,Jan,2017,FY16-17,01/01/2017,533,"4,071"
889,Jan,2017,FY16-17,01/01/2017,535,"3,335"
890,Jan,2017,FY16-17,01/01/2017,541,927
891,Jan,2017,FY16-17,01/01/2017,61,"60,014"
892,Jan,2017,FY16-17,01/01/2017,77,"2,051"
893,Jan,2017,FY16-17,01/01/2017,96,"35,164"
894,Jan,2017,FY16-17,01/01/2017,Buzz,"10,758"
895,Feb,2017,FY16-17,02/01/2017,104,"13,458"
896,Feb,2017,FY16-17,02/01/2017,108,"3,179"
897,Feb,2017,FY16-17,02/01/2017,112,"49,040"
898,Feb,2017,FY16-17,02/01/2017,120,"8,267"
899,Feb,2017,FY16-17,02/01/2017,128,"7,045"
900,Feb,2017,FY16-17,02/01/2017,136,"11,010"
901,Feb,2017,FY16-17,02/01/2017,156,"1,395"
902,Feb,2017,FY16-17,02/01/2017,184,"10,287"
903,Feb,2017,FY16-17,02/01/2017,30,"25,924"
904,Feb,2017,FY16-17,02/01/2017,40,"55,373"
905,Feb,2017,FY16-17,02/01/2017,45,"27,889"
906,Feb,2017,FY16-17,02/01/2017,531,"1,254"
907,Feb,2017,FY16-17,02/01/2017,533,"3,757"
908,Feb,2017,FY16-17,02/01/2017,535,"3,122"
909,Feb,2017,FY16-17,02/01/2017,541,962
910,Feb,2017,FY16-17,02/01/2017,61,"60,669"
911,Feb,2017,FY16-17,02/01/2017,77,"2,623"
912,Feb,2017,FY16-17,02/01/2017,96,"36,460"
913,Feb,2017,FY16-17,02/01/2017,Buzz,"10,287"
914,Mar,2017,FY16-17,03/01/2017,104,"15,419"
915,Mar,2017,FY16-17,03/01/2017,108,"3,410"
916,Mar,2017,FY16-17,03/01/2017,112,"52,828"
917,Mar,2017,FY16-17,03/01/2017,120,"10,157"
