shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
I10E0032,33.395627,-111.967750,90023
I10E0032,33.393207,-111.967774,90024
I10E0032,33.388591,-111.967846,90025
I10E0032,33.384543,-111.967945,90026
I10E0032,33.377995,-111.968107,90027
I10E0032,33.377995,-111.968107,100001
I10E0032,33.377594,-111.968117,100002
I10E0032,33.375067,-111.968102,100003
I10E0032,33.373197,-111.968220,100004
I10E0032,33.371355,-111.968166,100005
I10E0032,33.369668,-111.968244,100006
I10E0032,33.368327,-111.968377,100007
I10E0032,33.366070,-111.968628,100008
I10E0032,33.364060,-111.968903,100009
I10E0032,33.362291,-111.969275,100010
I10E0032,33.359776,-111.969800,100011
I10E0032,33.359168,-111.970039,100012
I10E0032,33.358805,-111.970153,100013
I10E0032,33.358563,-111.970212,100014
I10E0032,33.358201,-111.970281,100015
I10E0032,33.357458,-111.970398,100016
I10E0032,33.357079,-111.970473,100017
I10E0032,33.356694,-111.970571,100018
I10E0032,33.356210,-111.970725,100019
I10E0032,33.356029,-111.970784,100020
I10E0032,33.355521,-111.970921,100021
I10E0032,33.355191,-111.971000,100022
I10E0032,33.352901,-111.971480,100023
I10E0032,33.350048,-111.971898,100024
I10E0032,33.347937,-111.972135,100025
I10E0032,33.345854,-111.972304,100026
I10E0032,33.345711,-111.972408,100027
I10E0032,33.341915,-111.972399,100028
I10E0032,33.337718,-111.972387,100029
I10E0032,33.334406,-111.972395,100030
I10E0032,33.331174,-111.972406,100031
I10E0032,33.330526,-111.972425,100032
I10E0032,33.327060,-111.972403,100033
I10E0032,33.326771,-111.972406,100034
I10E0032,33.326332,-111.972409,100035
I10E0032,33.324416,-111.972414,100036
I10E0032,33.319892,-111.972425,100037
I10E0032,33.316500,-111.972426,100038
I10E0032,33.311952,-111.972410,100039
I10E0032,33.308057,-111.972397,100040
I10E0032,33.307450,-111.972466,100041
I10E0032,33.305295,-111.972638,100042
I10E0032,33.303857,-111.972771,100043
I10E0032,33.303283,-111.972810,100044
I10E0032,33.302969,-111.972898,100045
I10E0032,33.300465,-111.973263,100046
I10E0032,33.299660,-111.973371,100047
I10E0032,33.299058,-111.973616,100048
I10E0032,33.298561,-111.974043,100049
I10E0032,33.298561,-111.974043,110001
I10E0032,33.298357,-111.974218,110002
I10E0032,33.297911,-111.974885,110003
I10E0032,33.297235,-111.976105,110004
I10E0032,33.296753,-111.976979,110005
I10E0032,33.295807,-111.978749,110006
I10E0032,33.295224,-111.979861,110007
I10E0032,33.294885,-111.980417,110008
I10E0032,33.294718,-111.980780,110009
I10E0032,33.293988,-111.982403,110010
I10E0032,33.292037,-111.987402,110011
I10E0032,33.291930,-111.987808,110012
I10E0032,33.291803,-111.988341,110013
I10E0032,33.291737,-111.988871,110014
I10E0032,33.291701,-111.989385,110015
I10E0032,33.291647,-111.995256,110016
I10E0032,33.291583,-111.996686,110017
I10E0032,33.291517,-111.997226,110018
I10E0032,33.293672,-111.997232,110019
I10E0032,33.293685,-111.998789,110020
I10E0032,33.293618,-111.998920,110021
I10E0032,33.293544,-111.998920,110022
I10E0032,33.293511,-111.998868,110023
I10E0032,33.293544,-111.998662,110024
I10E0032,33.293594,-111.998209,110025
I10W0014,33.478641,-112.228511,10001
I10W0014,33.478499,-112.228537,10002
I10W0014,33.478470,-112.228588,10003
I10W0014,33.478460,-112.228692,10004
I10W0014,33.478462,-112.228822,10005
I10W0014,33.478510,-112.228868,10006
I10W0014,33.478511,-112.229173,10007
I10W0014,33.478137,-112.229176,10008
I10W0014,33.477803,-112.229178,10009
I10W0014,33.477371,-112.229182,10010
I10W0014,33.474826,-112.229202,10011
I10W0014,33.472751,-112.229221,10012
I10W0014,33.469772,-112.229207,10013
I10W0014,33.465484,-112.229191,10014
I10W0014,33.464671,-112.229241,10015
I10W0014,33.464318,-112.229345,10016
I10W0014,33.463603,-112.229555,10017
I10W0014,33.463559,-112.229555,10018
I10W0014,33.463575,-112.228962,10019
I10W0014,33.463789,-112.228946,10020
I10W0014,33.464011,-112.228920,10021
I10W0014,33.464011,-112.228920,20001
I10W0014,33.464248,-112.228892,20002
I10W0014,33.464318,-112.229345,20003
I10W0014,33.463603,-112.229555,20004
I10W0014,33.463559,-112.229555,20005
I10W0014,33.462762,-112.229552,20006
I10W0014,33.462512,-112.229617,20007
I10W0014,33.462397,-112.229544,20008
I10W0014,33.462331,-112.229482,20009
I10W0014,33.462442,-112.221334,20010
I10W0014,33.462353,-112.220740,20011
I10W0014,33.462383,-112.215176,20012
I10W0014,33.462451,-112.211972,20013
I10W0014,33.462448,-112.211870,20014
I10W0014,33.462515,-112.209346,20015
I10W0014,33.462548,-112.203388,20016
I10W0014,33.462607,-112.196951,20017
I10W0014,33.462616,-112.196528,20018
I10W0014,33.462632,-112.195696,20019
I10W0014,33.462630,-112.195174,20020
I10W0014,33.462592,-112.193715,20021
I10W0014,33.462602,-112.193059,20022
I10W0014,33.462587,-112.192200,20023
I10W0014,33.462627,-112.190262,20024
I10W0014,33.462729,-112.186472,20025
I10W0014,33.462705,-112.182061,20026
I10W0014,33.462692,-112.180474,20027
I10W0014,33.462644,-112.179759,20028
I10W0014,33.462657,-112.177903,20029
I10W0014,33.462654,-112.177749,20030
I10W0014,33.462584,-112.174441,20031
I10W0014,33.462604,-112.173906,20032
I10W0014,33.462604,-112.172890,20033
I10W0014,33.462642,-112.169152,20034
I10W0014,33.462494,-112.164813,20035
I10W0014,33.462368,-112.163163,20036
I10W0014,33.462337,-112.162058,20037
I10W0014,33.462239,-112.160228,20038
I10W0014,33.461971,-112.156945,20039
I10W0014,33.461750,-112.151826,20040
I10W0014,33.461745,-112.151554,20041
I10W0014,33.461520,-112.146513,20042
I10W0014,33.461566,-112.145500,20043
I10W0014,33.461584,-112.144703,20044
I10W0014,33.461623,-112.143166,20045
I10W0014,33.461739,-112.141274,20046
I10W0014,33.461826,-112.140330,20047
I10W0014,33.461951,-112.139514,20048
I10W0014,33.462117,-112.138806,20049
I10W0014,33.462375,-112.137285,20050
I10W0014,33.462629,-112.135508,20051
I10W0014,33.462710,-112.134482,20052
I10W0014,33.462702,-112.132980,20053
I10W0014,33.462518,-112.131206,20054
I10W0014,33.462145,-112.129038,20055
I10W0014,33.461969,-112.127883,20056
I10W0014,33.461912,-112.127293,20057
I10W0014,33.461796,-112.125882,20058
I10W0014,33.461783,-112.124030,20059
I10W0014,33.461763,-112.122885,20060
I10W0014,33.461743,-112.121574,20061
I10W0014,33.461700,-112.117291,20062
I10W0014,33.461668,-112.116976,20063
I10W0014,33.461681,-112.115563,20064
I10W0014,33.461685,-112.114769,20065
I10W0014,33.461619,-112.109821,20066
I10W0014,33.461620,-112.109185,20067
I10W0014,33.461623,-112.108703,20068
I10W0014,33.461626,-112.108542,20069
I10W0014,33.461627,-112.108116,20070
I10W0014,33.461635,-112.107916,20071
I10W0014,33.461607,-112.106657,20072
I10W0014,33.461585,-112.105234,20073
I10W0014,33.461583,-112.104427,20074
I10W0014,33.461584,-112.103945,20075
I10W0014,33.461492,-112.101089,20076
I10W0014,33.461495,-112.100886,20077
I10W0014,33.461474,-112.100017,20078
I10W0014,33.461427,-112.096590,20079
I10W0014,33.461411,-112.096423,20080
I10W0014,33.461422,-112.096262,20081
I10W0014,33.461447,-112.095928,20082
I10W0014,33.461462,-112.095413,20083
I10W0014,33.461477,-112.094682,20084
I10W0014,33.461528,-112.093649,20085
I10W0014,33.461551,-112.092655,20086
I10W0014,33.461546,-112.091931,20087
I10W0014,33.461523,-112.091285,20088
I10W0014,33.461474,-112.090757,20089
I10W0014,33.461472,-112.089865,20090
I10W0014,33.461375,-112.088996,20091
I10W0014,33.461109,-112.085988,20092
I10W0014,33.461020,-112.085185,20093
I10W0014,33.460960,-112.084480,20094
I10W0014,33.460931,-112.083958,20095
I10W0014,33.460923,-112.083512,20096
I10W0014,33.460938,-112.082778,20097
I10W0014,33.460958,-112.082486,20098
I10W0014,33.461013,-112.081909,20099
I10W0014,33.461116,-112.081135,20100
I10W0014,33.461313,-112.080021,20101
I10W0014,33.461354,-112.079900,20102
I10W0014,33.461222,-112.079899,20103
I10W0014,33.460958,-112.079948,20104
I10W0014,33.460436,-112.080098,20105
I10W0014,33.460183,-112.080193,20106
I10W0014,33.459666,-112.080178,20107
I10W0014,33.459171,-112.080174,20108
I10W0014,33.458668,-112.080167,20109
I10W0014,33.456695,-112.080183,20110
I10W0014,33.454733,-112.080195,20111
I10W0014,33.454736,-112.079563,20112
I10W0014,33.454740,-112.078982,20113
I10W0014,33.454738,-112.078359,20114
I10W0014,33.454736,-112.077736,20115
I10W0014,33.454734,-112.077104,20116
I10W0014,33.454732,-112.076458,20117
I10W0014,33.454728,-112.075779,20118
I10W0014,33.454700,-112.075192,20119
I10W0014,33.454436,-112.075193,20120
I10W0014,33.452847,-112.075164,20121
I10W0014,33.452390,-112.075169,20122
I10W0014,33.451724,-112.075175,20123
I10W0014,33.451385,-112.075171,20124
I10W0014,33.451388,-112.075177,20125
I10W0014,33.451396,-112.075770,20126
I10W0014,33.451398,-112.076163,20127
I10W0014,33.451398,-112.076163,30001
I10W0014,33.451398,-112.076455,30002
I10W0014,33.451400,-112.077091,30003
I10W0014,33.451402,-112.077733,30004
I10W0014,33.451407,-112.078360,30005
I10W0014,33.451409,-112.078973,30006
I10W0014,33.451413,-112.080186,30007
I10W0014,33.450871,-112.080205,30008
I10W0014,33.450349,-112.080220,30009
I10W0014,33.449810,-112.080216,30010
I10W0014,33.449296,-112.080215,30011
I10W0014,33.448763,-112.080210,30012
I10W0014,33.448451,-112.080208,30013
I10W0014,33.448451,-112.080208,40001
I10W0014,33.448208,-112.080206,40002
I10W0014,33.448201,-112.081442,40003
I10W0014,33.448194,-112.082465,40004
I10W0014,33.448192,-112.082942,40005
I10W0014,33.448192,-112.082942,50001
I10W0014,33.448190,-112.083675,50002
I10W0014,33.448189,-112.083858,50003
I10W0014,33.448183,-112.084793,50004
I10W0014,33.448179,-112.085307,50005
I10W0014,33.448176,-112.085901,50006
I10W0014,33.448166,-112.087498,50007
I10W0014,33.448166,-112.087498,60001
I10W0014,33.448162,-112.088134,60002
I10W0014,33.448155,-112.089242,60003
I10W0014,33.448148,-112.090360,60004
I10W0014,33.448143,-112.091333,60005
I10W0014,33.448171,-112.091445,60006
I10W0014,33.448143,-112.091622,60007
I10W0014,33.448144,-112.092062,60008
I10W0014,33.448144,-112.092062,70001
I10W0014,33.448145,-112.092314,70002
I10W0014,33.448164,-112.092451,70003
I10W0014,33.448202,-112.092592,70004
I10W0014,33.448262,-112.092750,70005
I10W0014,33.448334,-112.092917,70006
I10W0014,33.448484,-112.093127,70007
I10W0014,33.448575,-112.093223,70008
I10W0014,33.448808,-112.093433,70009
I10W0014,33.448954,-112.093600,70010
I10W0014,33.449063,-112.093784,70011
I10W0014,33.449140,-112.093932,70012
I10W0014,33.449187,-112.094057,70013
I10W0014,33.449211,-112.094145,70014
I10W0014,33.449203,-112.095834,70015
I10W0014,33.448522,-112.095828,70016
I10W0018,33.447006,-112.097860,10001
I10W0018,33.447018,-112.095816,10002
I10W0018,33.447046,-112.093570,10003
I10W0018,33.447047,-112.091716,10004
I10W0018,33.447047,-112.091716,20001
I10W0018,33.447047,-112.091426,20002
I10W0018,33.447051,-112.090344,20003
I10W0018,33.447058,-112.089233,20004
I10W0018,33.447062,-112.088122,20005
I10W0018,33.447069,-112.087010,20006
I10W0018,33.447072,-112.086574,20007
I10W0018,33.447072,-112.086574,30001
I10W0018,33.447076,-112.085892,30002
I10W0018,33.447080,-112.085295,30003
I10W0018,33.447083,-112.084784,30004
I10W0018,33.447090,-112.083669,30005
I10W0018,33.447097,-112.082502,30006
I10W0018,33.447639,-112.082503,30007
I10W0018,33.447645,-112.082503,30008
I10W0018,33.447645,-112.082503,40001
I10W0018,33.448194,-112.082465,40002
I10W0018,33.449288,-112.082513,40003
I10W0018,33.449292,-112.081457,40004
I10W0018,33.449296,-112.080215,40005
I10W0018,33.449298,-112.078962,40006
I10W0018,33.449301,-112.078110,40007
I10W0018,33.449301,-112.078110,50001
I10W0018,33.449302,-112.077720,50002
I10W0018,33.449307,-112.076441,50003
I10W0018,33.449305,-112.075086,50004
I10W0018,33.449307,-112.073795,50005
I10W0018,33.450367,-112.073804,50006
I10W0018,33.450755,-112.073807,50007
I10W0018,33.451138,-112.073811,50008
I10W0018,33.451138,-112.073811,60001
I10W0018,33.451379,-112.073813,60002
I10W0018,33.451710,-112.073817,60003
I10W0018,33.452402,-112.073802,60004
I10W0018,33.452521,-112.073799,60005
I10W0018,33.453139,-112.073784,60006
I10W0018,33.454132,-112.073769,60007
I10W0018,33.454501,-112.073770,60008
I10W0018,33.454680,-112.073770,60009
I10W0018,33.455472,-112.073772,60010
I10W0018,33.455568,-112.073773,60011
I10W0018,33.456342,-112.073789,60012
I10W0018,33.456630,-112.073790,60013
I10W0018,33.456942,-112.073790,60014
I10W0018,33.457634,-112.073784,60015
I10W0018,33.458640,-112.073775,60016
I10W0018,33.458606,-112.074647,60017
I10W0018,33.458658,-112.075380,60018
I10W0018,33.458660,-112.075760,60019
I10W0018,33.458660,-112.076422,60020
I10W0018,33.458662,-112.077085,60021
I10W0018,33.458663,-112.077790,60022
I10W0018,33.459213,-112.077787,60023
I10W0018,33.459661,-112.077785,60024
I10W0018,33.459895,-112.077785,60025
I10W0018,33.460186,-112.077782,60026
I10W0018,33.460678,-112.077783,60027
I10W0018,33.461252,-112.077827,60028
I10W0018,33.461434,-112.077867,60029
I10W0018,33.461598,-112.077926,60030
I10W0018,33.461719,-112.077969,60031
I10W0018,33.461667,-112.078028,60032
I10W0018,33.461547,-112.079077,60033
I10W0018,33.461439,-112.079782,60034
I10W0018,33.461354,-112.079900,60035
I10W0018,33.461387,-112.080037,60036
I10W0018,33.461262,-112.080650,60037
I10W0018,33.461121,-112.081516,60038
I10W0018,33.461051,-112.082221,60039
I10W0018,33.461015,-112.082778,60040
I10W0018,33.461003,-112.083647,60041
I10W0018,33.461021,-112.084165,60042
I10W0018,33.461051,-112.084683,60043
I10W0018,33.461100,-112.085146,60044
I10W0018,33.461140,-112.085470,60045
I10W0018,33.461170,-112.085661,60046
I10W0018,33.461344,-112.086979,60047
I10W0018,33.461852,-112.091285,60048
I10W0018,33.461926,-112.091928,60049
I10W0018,33.461947,-112.092663,60050
I10W0018,33.461964,-112.093679,60051
I10W0018,33.461940,-112.095217,60052
I10W0018,33.461962,-112.095417,60053
I10W0018,33.461981,-112.095552,60054
I10W0018,33.461947,-112.096516,60055
I10W0018,33.461877,-112.098965,60056
I10W0018,33.461867,-112.100014,60057
I10W0018,33.461863,-112.101290,60058
I10W0018,33.461892,-112.101726,60059
I10W0018,33.461939,-112.103657,60060
I10W0018,33.461925,-112.105284,60061
I10W0018,33.461929,-112.106681,60062
I10W0018,33.461930,-112.107405,60063
I10W0018,33.461927,-112.107766,60064
I10W0018,33.461935,-112.108133,60065
I10W0018,33.461937,-112.108445,60066
I10W0018,33.461945,-112.108733,60067
I10W0018,33.461952,-112.109206,60068
I10W0018,33.461949,-112.109569,60069
I10W0018,33.461981,-112.110498,60070
I10W0018,33.462000,-112.111885,60071
I10W0018,33.462019,-112.113937,60072
I10W0018,33.462026,-112.116420,60073
I10W0018,33.462074,-112.117151,60074
I10W0018,33.462082,-112.117295,60075
I10W0018,33.462205,-112.121558,60076
I10W0018,33.462193,-112.121896,60077
I10W0018,33.462198,-112.124044,60078
I10W0018,33.462216,-112.124555,60079
I10W0018,33.462233,-112.125870,60080
I10W0018,33.462362,-112.127723,60081
I10W0018,33.462560,-112.129262,60082
I10W0018,33.462900,-112.131292,60083
I10W0018,33.463022,-112.132161,60084
I10W0018,33.463070,-112.132939,60085
I10W0018,33.463084,-112.134493,60086
I10W0018,33.463016,-112.135549,60087
I10W0018,33.462879,-112.136696,60088
I10W0018,33.462455,-112.138820,60089
I10W0018,33.462336,-112.139620,60090
I10W0018,33.462246,-112.140262,60091
I10W0018,33.462149,-112.141170,60092
I10W0018,33.462019,-112.143144,60093
I10W0018,33.461986,-112.144708,60094
I10W0018,33.461981,-112.145508,60095
I10W0018,33.461972,-112.146187,60096
I10W0018,33.462010,-112.147921,60097
I10W0018,33.462046,-112.151827,60098
I10W0018,33.462293,-112.154880,60099
I10W0018,33.462419,-112.156677,60100
I10W0018,33.462523,-112.158350,60101
I10W0018,33.462837,-112.163824,60102
I10W0018,33.462983,-112.169133,60103
I10W0018,33.462989,-112.171602,60104
I10W0018,33.463061,-112.175285,60105
I10W0018,33.463058,-112.177751,60106
I10W0018,33.463092,-112.180072,60107
I10W0018,33.463102,-112.180554,60108
I10W0018,33.463059,-112.186463,60109
I10W0018,33.463057,-112.192378,60110
I10W0018,33.463025,-112.192923,60111
I10W0018,33.463026,-112.193798,60112
I10W0018,33.463012,-112.195129,60113
I10W0018,33.463000,-112.195667,60114
I10W0018,33.462982,-112.196434,60115
I10W0018,33.462961,-112.197103,60116
I10W0018,33.462944,-112.203396,60117
I10W0018,33.462902,-112.209357,60118
I10W0018,33.462860,-112.211987,60119
I10W0018,33.462862,-112.214715,60120
I10W0018,33.462787,-112.218538,60121
I10W0018,33.462801,-112.220712,60122
I10W0018,33.462668,-112.221121,60123
I10W0018,33.462682,-112.224401,60124
I10W0018,33.462558,-112.228971,60125
I10W0018,33.462557,-112.229401,60126
I10W0018,33.462762,-112.229552,60127
I10W0018,33.463559,-112.229555,60128
I10W0018,33.463575,-112.228962,60129
I10W0018,33.463789,-112.228946,60130
I10W0018,33.464011,-112.228920,60131
I10W0018,33.464011,-112.228920,70001
I10W0018,33.464248,-112.228892,70002
I10W0018,33.464318,-112.229345,70003
I10W0018,33.464671,-112.229241,70004
I10W0018,33.465484,-112.229191,70005
I10W0018,33.469772,-112.229207,70006
I10W0018,33.472751,-112.229221,70007
I10W0018,33.474826,-112.229202,70008
I10W0018,33.477371,-112.229182,70009
I10W0018,33.477803,-112.229178,70010
I10W0018,33.478137,-112.229176,70011
I10W0018,33.478511,-112.229173,70012
I10W0018,33.479291,-112.229167,70013
I10W0018,33.479888,-112.229168,70014
I10W0018,33.479918,-112.228284,70015
I10W0018,33.479741,-112.228313,70016
I10W0018,33.479646,-112.228331,70017
I10W0018,33.478802,-112.228482,70018
I10W0018,33.478641,-112.228511,70019
I170048,33.574631,-112.117449,10001
I170048,33.571771,-112.117585,10002
I170048,33.571488,-112.117561,10003
I170048,33.571095,-112.117609,10004
I170048,33.568270,-112.117821,10005
I170048,33.567651,-112.117802,10006
I170048,33.567461,-112.117807,10007
I170048,33.567035,-112.117730,10008
I170048,33.566695,-112.117677,10009
I170048,33.566640,-112.117668,10010
I170048,33.565942,-112.117519,10011
I170048,33.565865,-112.117450,10012
I170048,33.565582,-112.117364,10013
I170048,33.564671,-112.117036,10014
I170048,33.564294,-112.116914,10015
I170048,33.563789,-112.116736,10016
I170048,33.563462,-112.116597,10017
I170048,33.563122,-112.116380,10018
I170048,33.562007,-112.115822,10019
I170048,33.560590,-112.115015,10020
I170048,33.559256,-112.114129,10021
I170048,33.558943,-112.113901,10022
I170048,33.558514,-112.113634,10023
I170048,33.557564,-112.113199,10024
I170048,33.556674,-112.112869,10025
I170048,33.554987,-112.112537,10026
I170048,33.554077,-112.112508,10027
I170048,33.553080,-112.112506,10028
I170048,33.550741,-112.112507,10029
I170048,33.549581,-112.112492,10030
I170048,33.549350,-112.112494,10031
I170048,33.545868,-112.112480,10032
I170048,33.544530,-112.112480,10033
I170048,33.542216,-112.112459,10034
I170048,33.542117,-112.112452,10035
I170048,33.541122,-112.112456,10036
I170048,33.538574,-112.112454,10037
I170048,33.536587,-112.112449,10038
I170048,33.535183,-112.112505,10039
I170048,33.534952,-112.112491,10040
I170048,33.531324,-112.112464,10041
I170048,33.527672,-112.112432,10042
I170048,33.524049,-112.112345,10043
I170048,33.520454,-112.112410,10044
I170048,33.520309,-112.112403,10045
I170048,33.516769,-112.112457,10046
I170048,33.514130,-112.112441,10047
I170048,33.513223,-112.112446,10048
I170048,33.509497,-112.112500,10049
I170048,33.505855,-112.112721,10050
I170048,33.502218,-112.112949,10051
I170048,33.500388,-112.113030,10052
I170048,33.498761,-112.113059,10053
I170048,33.496343,-112.113092,10054
I170048,33.494498,-112.113100,10055
I170048,33.493157,-112.113102,10056
I170048,33.491755,-112.113135,10057
I170048,33.490559,-112.113146,10058
I170048,33.488553,-112.113191,10059
I170048,33.487709,-112.113179,10060
I170048,33.484208,-112.113217,10061
I170048,33.480555,-112.113235,10062
I170048,33.479646,-112.113223,10063
I170048,33.478557,-112.113237,10064
I170048,33.477933,-112.113285,10065
I170048,33.477213,-112.113329,10066
I170048,33.476515,-112.113272,10067
I170048,33.474852,-112.113238,10068
I170048,33.474429,-112.113178,10069
I170048,33.473369,-112.112976,10070
I170048,33.472459,-112.112807,10071
I170048,33.471948,-112.112658,10072
I170048,33.471591,-112.112523,10073
I170048,33.470981,-112.112328,10074
I170048,33.469583,-112.111672,10075
I170048,33.466985,-112.110512,10076
I170048,33.466845,-112.110400,10077
I170048,33.466219,-112.110120,10078
I170048,33.465912,-112.109975,10079
I170048,33.465596,-112.109817,10080
I170048,33.464994,-112.109553,10081
I170048,33.463011,-112.108827,10082
I170048,33.462643,-112.108725,10083
I170048,33.461918,-112.108514,10084
I170048,33.461629,-112.108431,10085
I170048,33.461448,-112.108394,10086
I170048,33.461003,-112.108315,10087
I170048,33.460316,-112.108271,10088
I170048,33.459739,-112.108240,10089
I170048,33.458895,-112.108225,10090
I170048,33.458425,-112.108211,10091
I170048,33.457644,-112.108222,10092
I170048,33.455198,-112.108282,10093
I170048,33.454657,-112.108311,10094
I170048,33.453901,-112.108286,10095
I170048,33.453648,-112.108286,10096
I170048,33.453263,-112.108272,10097
I170048,33.451230,-112.108264,10098
I170048,33.450930,-112.108299,10099
I170048,33.450641,-112.108299,10100
I170048,33.450193,-112.108321,10101
I170048,33.449932,-112.108327,10102
I170048,33.449806,-112.108385,10103
I170048,33.449649,-112.108411,10104
I170048,33.449127,-112.108456,10105
I170048,33.448033,-112.108611,10106
I170048,33.446936,-112.108766,10107
I170048,33.446948,-112.108297,10108
I170048,33.446945,-112.108064,10109
I170048,33.446954,-112.107736,10110
I170048,33.446964,-112.106592,10111
I170048,33.446975,-112.104428,10112
I170048,33.446987,-112.102265,10113
I170048,33.446995,-112.100317,10114
I170048,33.446998,-112.100124,10115
I170048,33.447004,-112.098190,10116
I170048,33.447006,-112.097860,10117
I170048,33.447006,-112.097860,20001
I170048,33.447018,-112.095816,20002
I170048,33.447046,-112.093570,20003
I170048,33.447047,-112.091716,20004
I170048,33.447047,-112.091716,30001
I170048,33.447047,-112.091426,30002
I170048,33.447051,-112.090344,30003
I170048,33.447058,-112.089233,30004
I170048,33.447062,-112.088122,30005
I170048,33.447069,-112.087010,30006
I170048,33.447072,-112.086574,30007
I170048,33.447072,-112.086574,40001
I170048,33.447076,-112.085892,40002
I170048,33.447080,-112.085295,40003
I170048,33.447083,-112.084784,40004
I170048,33.447090,-112.083669,40005
I170048,33.447097,-112.082502,40006
I170048,33.447639,-112.082503,40007
I170048,33.447645,-112.082503,40008
I170048,33.447645,-112.082503,50001
I170048,33.448194,-112.082465,50002
I170048,33.449288,-112.082513,50003
I170048,33.449292,-112.081457,50004
I170048,33.449296,-112.080215,50005
I170048,33.449298,-112.078962,50006
I170048,33.449301,-112.078110,50007
I170048,33.449301,-112.078110,60001
I170048,33.449302,-112.077720,60002
I170048,33.449307,-112.076441,60003
I170048,33.449305,-112.075086,60004
I170048,33.449307,-112.073795,60005
I170048,33.450367,-112.073804,60006
I170048,33.450755,-112.073807,60007
I170048,33.451138,-112.073811,60008
I170048,33.451138,-112.073811,70001
I170048,33.451379,-112.073813,70002
I170048,33.451381,-112.072556,70003
I170048,33.451375,-112.071261,70004
I170048,33.451382,-112.069966,70005
I170048,33.451357,-112.067488,70006
I170048,33.451674,-112.067487,70007
I170056,33.710401,-112.118610,10001
I170056,33.710213,-112.118312,10002
I170056,33.709922,-112.117884,10003
I170056,33.709701,-112.117618,10004
I170056,33.709348,-112.117346,10005
I170056,33.709031,-112.117153,10006
I170056,33.708384,-112.116786,10007
I170056,33.708003,-112.116621,10008
I170056,33.705325,-112.115994,10009
I170056,33.703300,-112.115612,10010
I170056,33.699845,-112.114899,10011
I170056,33.695385,-112.113979,10012
I170056,33.695242,-112.113893,10013
I170056,33.693330,-112.113511,10014
I170056,33.692739,-112.113404,10015
I170056,33.691047,-112.113127,10016
I170056,33.687705,-112.112735,10017
I170056,33.684545,-112.112636,10018
I170056,33.683784,-112.112585,10019
I170056,33.681233,-112.112605,10020
I170056,33.679746,-112.112704,10021
I170056,33.678325,-112.112799,10022
I170056,33.676525,-112.112953,10023
I170056,33.674496,-112.113073,10024
I170056,33.673073,-112.113202,10025
I170056,33.670981,-112.113381,10026
I170056,33.670101,-112.113468,10027
I170056,33.669832,-112.113484,10028
I170056,33.669073,-112.113544,10029
I170056,33.668507,-112.113579,10030
I170056,33.668361,-112.113592,10031
I170056,33.668021,-112.113604,10032
I170056,33.667919,-112.113630,10033
I170056,33.667366,-112.113678,10034
I170056,33.666281,-112.113742,10035
I170056,33.664351,-112.113885,10036
I170056,33.664208,-112.113882,10037
I170056,33.662578,-112.113996,10038
I170056,33.661954,-112.114051,10039
I170056,33.658368,-112.114318,10040
I170056,33.657474,-112.114385,10041
I170056,33.656053,-112.114520,10042
I170056,33.654682,-112.114642,10043
I170056,33.652532,-112.114801,10044
I170056,33.649937,-112.115009,10045
I170056,33.649182,-112.115089,10046
I170056,33.649014,-112.115082,10047
I170056,33.648005,-112.115139,10048
I170056,33.647357,-112.115171,10049
I170056,33.642953,-112.115581,10050
I170056,33.642862,-112.115581,10051
I170056,33.642149,-112.115872,10052
I170056,33.641828,-112.116145,10053
I170056,33.641626,-112.116318,10054
I170056,33.641035,-112.116947,10055
I170056,33.640881,-112.117097,10056
I170056,33.640678,-112.117221,10057
I170056,33.640462,-112.117296,10058
I170056,33.640214,-112.117322,10059
I170056,33.639943,-112.117332,10060
I170056,33.639774,-112.117316,10061
I170056,33.639372,-112.117234,10062
I170056,33.638789,-112.116923,10063
I170056,33.638789,-112.116923,20001
I170056,33.638548,-112.116794,20002
I170056,33.638278,-112.116650,20003
I170056,33.637805,-112.116352,20004
I170056,33.637350,-112.116190,20005
I170056,33.636958,-112.116173,20006
I170056,33.636534,-112.116074,20007
I170056,33.636238,-112.116128,20008
I170056,33.635768,-112.116157,20009
I170056,33.632605,-112.116359,20010
I170056,33.630796,-112.116509,20011
I170056,33.630406,-112.116554,20012
I170056,33.628949,-112.116613,20013
I170056,33.628245,-112.116632,20014
I170056,33.627493,-112.116671,20015
I170056,33.625487,-112.116731,20016
I170056,33.623110,-112.116711,20017
I170056,33.619621,-112.116789,20018
I170056,33.619327,-112.116788,20019
I170056,33.618074,-112.116805,20020
I170056,33.616199,-112.116807,20021
I170056,33.615520,-112.116816,20022
I170056,33.614833,-112.116844,20023
I170056,33.614465,-112.116856,20024
I170056,33.614336,-112.116869,20025
I170056,33.614143,-112.116878,20026
I170056,33.610840,-112.116864,20027
I170056,33.606072,-112.116896,20028
I170056,33.603562,-112.116913,20029
I170056,33.600690,-112.116988,20030
I170056,33.600031,-112.116980,20031
I170056,33.596400,-112.117024,20032
I170056,33.594789,-112.117011,20033
I170056,33.589917,-112.117059,20034
I170056,33.589485,-112.117074,20035
I170056,33.589164,-112.117077,20036
I170056,33.587979,-112.117074,20037
I170056,33.587869,-112.117106,20038
I170056,33.587028,-112.117127,20039
I170056,33.581974,-112.117109,20040
I170056,33.577409,-112.117132,20041
I170056,33.575213,-112.117182,20042
I170056,33.574847,-112.117204,20043
